Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,Month,Hour
361903,Continuous Internet problems,2015-06-24,2015-06-24 00:00:00,1900-01-01 13:22:57,Customer Care Call,Summerfield,Florida,34491,Solved,No,June,13
255037,Billing  Disney,2015-04-24,2015-04-24 00:00:00,1900-01-01 12:22:26,Internet,Sunnyvale,California,94087,Closed,No,April,12
272394,Disney refusing to fix connectivity issues,2015-04-05,2015-04-05 00:00:00,1900-01-01 17:22:20,Customer Care Call,Sunnyvale,California,94087,Solved,No,April,17
308850,Disney charged me higher than quoted on the phone,2015-05-27,2015-05-27 00:00:00,1900-01-01 10:43:01,Internet,Sunnyvale,California,94089,Solved,No,May,10
331848,Misleading and deceptive sale of Internet service,2015-09-06,2015-09-06 00:00:00,1900-01-01 22:59:40,Customer Care Call,Sunnyvale,California,94086,Solved,No,September,22
307472,Disney Refund and discontinue Service billing,2015-05-26,2015-05-26 00:00:00,1900-01-01 14:28:50,Customer Care Call,Sunrise,Florida,33351,Open,No,May,14
242577,Disney service and pricing,2015-04-17,2015-04-17 00:00:00,1900-01-01 23:08:08,Internet,Suquamish,Washington,98392,Closed,No,April,23
265823,Billed for services not ordered or recieved,2015-04-30,2015-04-30 00:00:00,1900-01-01 09:47:27,Customer Care Call,Surf City,New Jersey,8008,Closed,No,April,9
213518,XfinityDisney throttles bandwidth way below contract level,2015-02-04,2015-02-04 00:00:00,1900-01-01 08:29:01,Customer Care Call,Suwanee,Georgia,30024,Closed,No,February,8
344883,Disney Data Usage Limit in Atlanta,2015-06-17,2015-06-17 00:00:00,1900-01-01 09:54:55,Customer Care Call,Suwanee,Georgia,30024,Solved,No,June,9
369563,Disney data caps,2015-06-27,2015-06-27 00:00:00,1900-01-01 00:33:29,Internet,Suwanee,Georgia,30038,Pending,No,June,0
290085,Disney INTERNET,2015-05-14,2015-05-14 00:00:00,1900-01-01 14:32:01,Customer Care Call,Swedesboro,New Jersey,8085,Solved,No,May,14
345639,Recent fines to ATT and possibly,2015-06-17,2015-06-17 00:00:00,1900-01-01 13:23:44,Internet,Swoyersville,Pennsylvania,18704,Open,No,June,13
358840,Predatory Monopolistic Pricing,2015-06-23,2015-06-23 00:00:00,1900-01-01 15:07:40,Customer Care Call,Sykesville,Maryland,21784,Solved,No,June,15
363603,Outrageous Disney charges,2015-06-24,2015-06-24 00:00:00,1900-01-01 22:22:12,Internet,Sykesville,Maryland,21784,Solved,No,June,22
371208,Price fixing and monopolistic behaivor,2015-06-28,2015-06-28 00:00:00,1900-01-01 18:33:01,Customer Care Call,Sykesville,Maryland,21784,Solved,No,June,18
258152,Customer service,2015-04-27,2015-04-27 00:00:00,1900-01-01 07:00:03,Internet,Tabernacle,New Jersey,8088,Closed,No,April,7
326331,billsidentity,2015-05-06,2015-05-06 00:00:00,1900-01-01 20:44:55,Customer Care Call,Tacoma,Washington,98405,Solved,No,May,20
369894,Poor service from Xfinity,2015-06-27,2015-06-27 00:00:00,1900-01-01 12:21:07,Customer Care Call,Tacoma,Washington,98445,Solved,Yes,June,12
221876,Disney Practices billing,2015-07-04,2015-07-04 00:00:00,1900-01-01 14:17:17,Internet,Tallahassee,Florida,32317,Closed,No,July,14
233356,Disney cable,2015-04-13,2015-04-13 00:00:00,1900-01-01 19:20:05,Internet,Tallahassee,Florida,32317,Closed,No,April,19
261206,Complaint regarding Disney,2015-04-28,2015-04-28 00:00:00,1900-01-01 12:15:08,Customer Care Call,Tallahassee,Florida,32317,Closed,No,April,12
279834,Intermittent internet,2015-08-05,2015-08-05 00:00:00,1900-01-01 10:50:03,Customer Care Call,Tallahassee,Florida,32303,Closed,No,August,10
304971,unreliable connection,2015-05-23,2015-05-23 00:00:00,1900-01-01 17:15:49,Internet,Tallahassee,Florida,32308,Solved,Yes,May,17
304972,unreliable connection,2015-05-23,2015-05-23 00:00:00,1900-01-01 17:15:51,Customer Care Call,Tallahassee,Florida,32308,Closed,Yes,May,17
325610,Disney is awful,2015-05-06,2015-05-06 00:00:00,1900-01-01 14:50:45,Customer Care Call,Tallahassee,Florida,32303,Solved,Yes,May,14
361123,Disney Billing,2015-06-24,2015-06-24 00:00:00,1900-01-01 10:05:42,Internet,Tallahassee,Florida,32311,Solved,Yes,June,10
361389,Tallahassee Disney rates high without competition,2015-06-24,2015-06-24 00:00:00,1900-01-01 11:15:55,Internet,Tallahassee,Florida,32312,Solved,No,June,11
362352,60 day delay in cancelling service agreement,2015-06-24,2015-06-24 00:00:00,1900-01-01 15:18:29,Customer Care Call,Tallahassee,Florida,32308,Solved,No,June,15
366673,Unfair Billing Practices,2015-06-25,2015-06-25 00:00:00,1900-01-01 18:09:01,Internet,Tallahassee,Florida,32303,Solved,No,June,18
368496,Internet Speed,2015-06-26,2015-06-26 00:00:00,1900-01-01 14:56:36,Internet,Tallahassee,Florida,32304,Solved,No,June,14
310791,Disney Internet Issue,2015-05-28,2015-05-28 00:00:00,1900-01-01 07:32:55,Internet,Tamarac,Florida,33321,Solved,No,May,7
246156,Xfinity Issues,2015-04-20,2015-04-20 00:00:00,1900-01-01 22:28:38,Internet,Taylorsville,Utah,84123,Closed,No,April,22
344114,Back to back bill,2015-06-16,2015-06-16 00:00:00,1900-01-01 17:33:34,Customer Care Call,Taylorsville,Utah,84129,Solved,No,June,17
346171,Poor servicepaying for unusable services,2015-06-17,2015-06-17 00:00:00,1900-01-01 15:23:40,Internet,Tewksbury,Alabama,1876,Solved,Yes,June,15
257261,Scam concerning Ham License register book,2015-04-25,2015-04-25 00:00:00,1900-01-01 18:24:50,Customer Care Call,Texas City,Texas,77590,Closed,No,April,18
360561,Disney bill doubled without notice,2015-06-23,2015-06-23 00:00:00,1900-01-01 23:48:31,Customer Care Call,The Woodlands,Texas,77380,Open,No,June,23
331448,Disney Complaint,2015-09-06,2015-09-06 00:00:00,1900-01-01 19:13:21,Customer Care Call,Thornton,Colorado,80229,Closed,No,September,19
283584,internet services,2015-11-05,2015-11-05 00:00:00,1900-01-01 13:53:04,Customer Care Call,Tiburon,California,94920,Closed,No,November,13
220830,Disney charges in violation of contract,2015-06-04,2015-06-04 00:00:00,1900-01-01 23:17:15,Customer Care Call,Tigard,Oregon,97223,Closed,No,June,23
374193,Someone at Disney added services without me knowing,2015-06-30,2015-06-30 00:00:00,1900-01-01 10:47:43,Internet,Tomball,Texas,77375,Solved,No,June,10
235976,Disney wont pay me my refund,2015-04-14,2015-04-14 00:00:00,1900-01-01 20:55:51,Internet,Toney,Alabama,35773,Closed,No,April,20
342712,Data caps for broadband internet,2015-06-16,2015-06-16 00:00:00,1900-01-01 10:07:01,Internet,Topsham,Maine,4086,Open,Yes,June,10
318166,Disney had said I had a credit but then issued a regular bill,2015-02-06,2015-02-06 00:00:00,1900-01-01 03:29:26,Customer Care Call,Tracy,California,95376,Solved,Yes,February,3
256900,Disney,2015-04-25,2015-04-25 00:00:00,1900-01-01 12:59:55,Internet,Trenton,New Jersey,8608,Closed,No,April,12
252485,why am I paying for this ,2015-04-23,2015-04-23 00:00:00,1900-01-01 13:29:05,Customer Care Call,Triangle,Virginia,22172,Closed,No,April,13
375640,Disney service complaint,2015-06-30,2015-06-30 00:00:00,1900-01-01 17:26:53,Internet,Troy,Michigan,48083,Pending,No,June,17
332583,Complaint about Disney,2015-10-06,2015-10-06 00:00:00,1900-01-01 12:39:27,Internet,Tualatin,Oregon,97062,Solved,No,October,12
360650,Disney complaint,2015-06-24,2015-06-24 00:00:00,1900-01-01 00:39:23,Internet,Tualatin,Oregon,97062,Open,No,June,0
307797,Disney is inaccurately measuring bandwidth consumption,2015-05-26,2015-05-26 00:00:00,1900-01-01 16:29:12,Internet,Tucker,Georgia,30084,Closed,No,May,16
243690,Data capping and lack of options in Tucson AZ,2015-04-19,2015-04-19 00:00:00,1900-01-01 15:14:43,Internet,Tucson,Arizona,85743,Closed,Yes,April,15
218553,Poor Internet Service,2015-05-04,2015-05-04 00:00:00,1900-01-01 16:12:12,Internet,Tucson,Arizona,85718,Closed,No,May,16
257660,Disney is changing my paper bill to ecobill without my consent,2015-04-26,2015-04-26 00:00:00,1900-01-01 11:59:36,Customer Care Call,Tucson,Arizona,85704,Closed,No,April,11
272685,Improper BillingServices,2015-04-05,2015-04-05 00:00:00,1900-01-01 19:36:08,Internet,Tucson,Arizona,85718,Solved,No,April,19
303296,Data Caps,2015-05-22,2015-05-22 00:00:00,1900-01-01 12:32:45,Customer Care Call,Tucson,Arizona,85718,Open,No,May,12
303430,Data Caps,2015-05-22,2015-05-22 00:00:00,1900-01-01 13:19:55,Internet,Tucson,Arizona,85718,Closed,Yes,May,13
313928,Deceptive Advertising,2015-05-29,2015-05-29 00:00:00,1900-01-01 15:46:14,Internet,Tucson,Arizona,85749,Solved,No,May,15
326487,Disney data capmeter,2015-06-06,2015-06-06 00:00:00,1900-01-01 01:42:02,Customer Care Call,Tucson,Arizona,85742,Solved,Yes,June,1
347736,Data Cap,2015-06-18,2015-06-18 00:00:00,1900-01-01 00:35:23,Internet,Tucson,Arizona,85741,Open,No,June,0
353020,Disney Data MeterCap,2015-06-19,2015-06-19 00:00:00,1900-01-01 19:01:42,Internet,Tucson,Arizona,85742,Closed,Yes,June,19
360493,Disney service and billing,2015-06-23,2015-06-23 00:00:00,1900-01-01 23:14:43,Internet,Tucson,Arizona,85745,Solved,No,June,23
361278,Data Limits,2015-06-24,2015-06-24 00:00:00,1900-01-01 10:49:25,Customer Care Call,Tucson,Arizona,85749,Solved,No,June,10
360586,Tucson Disney Data Caps on Internet Service,2015-06-24,2015-06-24 00:00:00,1900-01-01 00:03:41,Customer Care Call,Tucson,Arizona,85718,Pending,No,June,0
363735,Data Cap,2015-06-25,2015-06-25 00:00:00,1900-01-01 00:36:03,Customer Care Call,Tucson,Arizona,85742,Pending,No,June,0
363773,Home Internet Data Caps,2015-06-25,2015-06-25 00:00:00,1900-01-01 02:07:29,Internet,Tucson,Arizona,85741,Pending,No,June,2
368168,Disney falsely claims service is provided in neighborhood,2015-06-26,2015-06-26 00:00:00,1900-01-01 13:22:52,Customer Care Call,Tucson,Arizona,85718,Solved,No,June,13
367324,Data usage cap with Disney Xfinity,2015-06-26,2015-06-26 00:00:00,1900-01-01 01:53:47,Internet,Tucson,Arizona,85750,Pending,No,June,1
336982,Disney monopoly,2015-12-06,2015-12-06 00:00:00,1900-01-01 13:18:20,Internet,Tukwila,Washington,98188,Solved,No,December,13
374566,Disney Data Usage Plan Trial,2015-06-30,2015-06-30 00:00:00,1900-01-01 12:42:23,Internet,Tupelo,Mississippi,38804,Pending,No,June,12
357359,Disney slowing internet speeds intentionally,2015-06-22,2015-06-22 00:00:00,1900-01-01 23:36:40,Internet,Turnersville,New Jersey,8012,Solved,Yes,June,23
335869,Xfinity Data Caps,2015-11-06,2015-11-06 00:00:00,1900-01-01 19:52:22,Customer Care Call,Tuscaloosa,Alabama,35401,Solved,No,November,19
360717,Disney Data Caps and Throttling,2015-06-24,2015-06-24 00:00:00,1900-01-01 01:31:17,Customer Care Call,Tuscaloosa,Alabama,35401,Pending,No,June,1
226421,Increased monthly fee on 3 year contract,2015-09-04,2015-09-04 00:00:00,1900-01-01 13:07:49,Customer Care Call,Tuscumbia,Alabama,35674,Closed,Yes,September,13
302629,installation fee,2015-05-21,2015-05-21 00:00:00,1900-01-01 21:33:25,Customer Care Call,Union City,California,94587,Open,No,May,21
310832,Disney issues dont get resolved,2015-05-28,2015-05-28 00:00:00,1900-01-01 08:35:51,Internet,Union City,Georgia,30291,Pending,No,May,8
354508,Data Cap,2015-06-21,2015-06-21 00:00:00,1900-01-01 09:25:06,Customer Care Call,Union City,Georgia,30291,Solved,No,June,9
356764,shitty Disney,2015-06-22,2015-06-22 00:00:00,1900-01-01 17:52:29,Customer Care Call,Urbana,Illinois,61801,Pending,No,June,17
359468,shitty Disney service,2015-06-23,2015-06-23 00:00:00,1900-01-01 17:20:00,Customer Care Call,Urbana,Illinois,61801,Pending,No,June,17
360548,Terrible pricing for only one viable option,2015-06-23,2015-06-23 00:00:00,1900-01-01 23:36:12,Internet,Vacaville,California,95687,Solved,No,June,23
242410,Unfair Billing Practice and Services,2015-04-17,2015-04-17 00:00:00,1900-01-01 20:03:20,Customer Care Call,Vallejo,California,94589,Closed,Yes,April,20
350863,Pay 2500 for cable line,2015-06-18,2015-06-18 00:00:00,1900-01-01 23:54:08,Customer Care Call,Valley Springs,California,95252,Solved,No,June,23
346765,Inability to get service transferred,2015-06-17,2015-06-17 00:00:00,1900-01-01 17:48:13,Internet,Valparaiso,Indiana,46383,Solved,No,June,17
371230,Poor Service or no Service,2015-06-28,2015-06-28 00:00:00,1900-01-01 19:32:40,Customer Care Call,Valrico,Florida,33594,Open,No,June,19
238116,access to service,2015-04-15,2015-04-15 00:00:00,1900-01-01 19:29:17,Customer Care Call,Vancouver,Washington,98664,Closed,Yes,April,19
218733,Speed consistently 125 of speed paid for,2015-05-04,2015-05-04 00:00:00,1900-01-01 23:43:18,Customer Care Call,Vancouver,Washington,98661,Closed,No,May,23
242545,Disney Throttling Internet,2015-04-17,2015-04-17 00:00:00,1900-01-01 22:13:08,Customer Care Call,Vancouver,Washington,98685,Closed,No,April,22
257659,Slow Internet,2015-04-26,2015-04-26 00:00:00,1900-01-01 11:57:11,Customer Care Call,Vancouver,Washington,98660,Closed,No,April,11
273429,Disney internet service,2015-05-05,2015-05-05 00:00:00,1900-01-01 12:01:13,Internet,Vancouver,Washington,98684,Closed,Yes,May,12
281231,Incorrect billing,2015-08-05,2015-08-05 00:00:00,1900-01-01 19:11:19,Customer Care Call,Vancouver,Washington,98685,Open,No,August,19
316159,Disney xfinity,2015-01-06,2015-01-06 00:00:00,1900-01-01 04:37:59,Internet,Vancouver,Washington,98661,Solved,No,January,4
312977,Disney Fraudulent Charges,2015-05-29,2015-05-29 00:00:00,1900-01-01 09:28:16,Internet,Vashon,Washington,98070,Open,No,May,9
363419,Re Unfair Billing Practices Complaints against Disney,2015-06-24,2015-06-24 00:00:00,1900-01-01 20:39:30,Internet,Vernon Hills,Illinois,60061,Solved,No,June,20
342428,My Disney Bill for InternetCablePhone service,2015-06-15,2015-06-15 00:00:00,1900-01-01 22:30:55,Customer Care Call,Vero Beach,Florida,32966,Open,No,June,22
360969,Monopolist power of Disney in my service area,2015-06-24,2015-06-24 00:00:00,1900-01-01 08:56:48,Customer Care Call,Vero Beach,Florida,32963,Solved,No,June,8
367693,DisneyXfinity Communication,2015-06-26,2015-06-26 00:00:00,1900-01-01 10:52:50,Customer Care Call,Vero Beach,Florida,32967,Solved,No,June,10
243582,No Internet,2015-04-19,2015-04-19 00:00:00,1900-01-01 11:46:18,Customer Care Call,Villa Rica,Georgia,30180,Solved,No,April,11
282436,Slow download and upload speeds,2015-10-05,2015-10-05 00:00:00,1900-01-01 12:06:10,Internet,Vineland,New Jersey,8361,Closed,No,October,12
375485,Repeatedly have been promised installations without anyone arriving or notifying,2015-06-30,2015-06-30 00:00:00,1900-01-01 16:40:15,Internet,Voorhees,New Jersey,8043,Solved,No,June,16
360535,Disney Internet,2015-06-23,2015-06-23 00:00:00,1900-01-01 23:31:13,Internet,Walnut Creek,California,94596,Pending,No,June,23
360636,Internet Speeds are Wacko,2015-06-24,2015-06-24 00:00:00,1900-01-01 00:32:32,Internet,Walnut Creek,California,94595,Solved,No,June,0
277005,Unresolved Disney fraudulent billing,2015-06-05,2015-06-05 00:00:00,1900-01-01 18:13:16,Internet,Walterboro,South Carolina,29488,Closed,No,June,18
355153,Disney internet service,2015-06-22,2015-06-22 00:00:00,1900-01-01 09:42:31,Customer Care Call,Ware,Massachusetts,1082,Closed,No,June,9
252611,Disney email acess,2015-04-23,2015-04-23 00:00:00,1900-01-01 14:04:52,Internet,Warren,Ohio,44481,Closed,No,April,14
357069,Internet service loses signal,2015-06-22,2015-06-22 00:00:00,1900-01-01 20:06:43,Customer Care Call,Warrenville,Illinois,60555,Solved,No,June,20
360625,Disney Bill,2015-06-24,2015-06-24 00:00:00,1900-01-01 00:24:38,Internet,Warrenville,Illinois,60555,Solved,No,June,0
256283,Inexplicable Disconnection  Subsequent Mishandling,2015-04-24,2015-04-24 00:00:00,1900-01-01 19:01:10,Customer Care Call,Washington,District Of Columbia,20001,Closed,No,April,19
259550,Disney Billing issue,2015-04-27,2015-04-27 00:00:00,1900-01-01 16:13:59,Customer Care Call,Washington,District Of Columbia,20002,Closed,No,April,16
267642,Disney Internet Service,2015-04-30,2015-04-30 00:00:00,1900-01-01 21:16:53,Customer Care Call,Washington,District Of Columbia,20037,Closed,No,April,21
303715,Billing Complaint,2015-05-22,2015-05-22 00:00:00,1900-01-01 15:21:42,Customer Care Call,Washington,District Of Columbia,20005,Solved,Yes,May,15
306239,Credit on Bill and Change of Service Request,2015-05-25,2015-05-25 00:00:00,1900-01-01 21:56:13,Customer Care Call,Washington,District Of Columbia,20010,Pending,No,May,21
311271,Internet speed,2015-05-28,2015-05-28 00:00:00,1900-01-01 12:26:21,Internet,Washington,District Of Columbia,20018,Solved,Yes,May,12
318489,False sales offers,2015-02-06,2015-02-06 00:00:00,1900-01-01 11:30:41,Customer Care Call,Washington,District Of Columbia,20037,Closed,No,February,11
335489,Incorrect Disclosure,2015-11-06,2015-11-06 00:00:00,1900-01-01 17:20:29,Customer Care Call,Washington,District Of Columbia,20002,Solved,No,November,17
340431,Paying for 50MBs and getting 26MBs,2015-06-15,2015-06-15 00:00:00,1900-01-01 08:40:28,Internet,Washington,District Of Columbia,20024,Solved,No,June,8
360231,Disney misleading HSI customers,2015-06-23,2015-06-23 00:00:00,1900-01-01 21:43:20,Customer Care Call,Washington,District Of Columbia,20026,Solved,No,June,21
361379,Throttling of Disney internet services,2015-06-24,2015-06-24 00:00:00,1900-01-01 11:12:59,Internet,Washington,District Of Columbia,20002,Solved,No,June,11
360961,Billing,2015-06-24,2015-06-24 00:00:00,1900-01-01 08:52:57,Internet,Washington,District Of Columbia,20037,Solved,No,June,8
364571,Unfair and Monopolistic Billing Practices,2015-06-25,2015-06-25 00:00:00,1900-01-01 12:23:36,Customer Care Call,Washington,District Of Columbia,20009,Solved,No,June,12
364340,DisneyXfinity,2015-06-25,2015-06-25 00:00:00,1900-01-01 11:42:08,Internet,Washington,District Of Columbia,20036,Solved,No,June,11
372912,Disney Internet,2015-06-29,2015-06-29 00:00:00,1900-01-01 16:24:38,Customer Care Call,Washington,District Of Columbia,20003,Open,No,June,16
368743,Broadband internet malfeasance by Disney,2015-06-26,2015-06-26 00:00:00,1900-01-01 16:13:26,Internet,Washington,Michigan,48095,Solved,No,June,16
260891,Lack of ISP choice,2015-04-28,2015-04-28 00:00:00,1900-01-01 10:27:41,Internet,Washington,Pennsylvania,15301,Closed,No,April,10
363290,FAILURE TO PROVIDE SERVICE WHILE STILL BILLING,2015-06-24,2015-06-24 00:00:00,1900-01-01 19:39:25,Internet,Washington Dc,District Of Columbia,20020,Solved,No,June,19
364377,Slow Internet speeds,2015-06-25,2015-06-25 00:00:00,1900-01-01 11:49:34,Internet,Washington Terrace,Utah,84405,Open,No,June,11
341156,Monopolies mean high prices and mediocre service,2015-06-15,2015-06-15 00:00:00,1900-01-01 13:48:51,Internet,Waterbury,Connecticut,6708,Solved,Yes,June,13
363972,Internet Speed,2015-06-25,2015-06-25 00:00:00,1900-01-01 09:20:09,Customer Care Call,Waterbury,Connecticut,6704,Solved,No,June,9
340558,Complaint 2 No resolution Please help Thank you,2015-06-15,2015-06-15 00:00:00,1900-01-01 10:12:57,Internet,Waterford,Michigan,48328,Solved,No,June,10
260999,Disney is charging consumer too much,2015-04-28,2015-04-28 00:00:00,1900-01-01 11:06:03,Internet,Watertown,Massachusetts,2472,Closed,No,April,11
